Order_id,Order_date,Ship_date,Ship_mode,gender,ip_address,Customer_id,segment,City,State,Country,Category,Sub Category,Product Name,Quantity,Discount,Profit,Shipping Cost
532,3/15/2024,12/22/2024,Express,Male,28.118.191.156,7PV3Q83XR82,Home Office,Chililabombwe,Copperbelt,Zambia,Furniture,Kitchen Appliances,Funky Neon Wall Clock,4,0,$0.00,159.27
533,9/21/2024,7/17/2024,Standard,Female,193.158.225.122,6TA4ME0AK93,Consumer,Singapore,Singapore,Singapore,Technology,Pet Supplies,Dainty Gold Pendant Necklace,3,0.002,$230.31,159.19
534,11/5/2024,12/6/2024,Economy,Male,42.34.136.195,5YE8P17KQ21,Corporate,Newcastle,New South Wales,Australia,Technology,Home Decor,Stylish Engraved Cuff Bracelet,7,0,$301.81,159.13
535,5/3/2024,5/11/2024,Next-day,Female,249.143.113.132,4JC7ME4NH38,Corporate,Charlotte,North Carolina,United States,Furniture,Outdoor Gear,Dainty Rose Gold Hoop Earrings,9,0,$1.43,2.35
536,10/10/2024,7/29/2024,Next-day,Female,168.30.163.44,3V63XU0QG87,Consumer,Singapore,Singapore,Singapore,Technology,Sports Equipment,Rustic Woodland Wall Art,6,0,$321.66,159
537,12/24/2024,11/25/2024,Standard,Female,78.58.62.87,4FF8PR8KU22,Home Office,Nanterre,Ile-de-France,France,Furniture,Home Decor,Classic Stainless Steel Watch,2,0,$165.75,158.99
538,11/29/2024,9/13/2024,Express,Female,60.133.96.226,1K18VD6UW02,Home Office,Shihezi,Xinjiang Uygur,China,Technology,Electronics,Industrial Steampunk Desk Lamp,6,0.1,$269.82,158.92
539,8/27/2024,6/6/2024,Standard,Female,14.15.3.72,2P17GP0DW01,Corporate,Givors,Auvergne-Rhône-Alpes,France,Office Supplies,Home Decor,Funky Geometric Wall Art,3,0,$38.22,158.88
540,1/19/2025,9/19/2024,Express,Male,76.67.130.27,8DX6GR4ER91,Consumer,Mexico City,Distrito Federal,Mexico,Furniture,Books,Rustic Woodland Wall Art,7,0,$75.63,158.843
541,9/23/2024,6/24/2024,Economy,Non-binary,102.50.55.128,5EJ8WV7GX67,Corporate,Houston,Texas,United States,Technology,Clothing,Sleek Aluminum Water Bottle,5,0,$9.07,2.33
542,11/21/2024,1/16/2025,Economy,Male,66.239.169.228,9TV1WN4YX11,Consumer,Carrefour,Ouest,Haiti,Technology,Kitchen Appliances,Cozy Faux Fur Rug,7,0.2,-$527.55,158.588
543,10/13/2024,1/25/2025,Economy,Male,131.61.15.158,6JJ9A66HT67,Consumer,Schwerin,Mecklenburg-Vorpommern,Germany,Technology,Sports Equipment,Classic Leather Passport Cover,9,0,$260.98,158.54
544,11/2/2024,7/29/2024,Standard,Male,21.160.123.211,9RD0VJ6PV15,Consumer,Bradford,England,United Kingdom,Office Supplies,Electronics,Funky Neon Wall Clock,8,0,$94.80,158.5
545,10/11/2024,6/17/2024,Standard,Female,139.42.72.90,1QP7R86UP38,Consumer,Brasov,Brasov,Romania,Furniture,Clothing,Timeless Pearl Necklace,4,0,$33.00,158.43
546,8/4/2024,7/23/2024,Standard,Male,182.141.172.152,1PK3E99YX46,Corporate,Arbil,Arbil,Iraq,Furniture,Outdoor Gear,Bohemian Fringe Hammock,4,0,$210.60,158.38
547,1/1/2025,6/6/2024,Economy,Female,231.94.104.146,3AN1VV2WP91,Home Office,Dhaka,Dhaka,Bangladesh,Office Supplies,Sports Equipment,Edgy Skull Print Shower Curtain,5,0,$495.75,158.23
548,5/9/2024,10/8/2024,Economy,Male,215.32.37.109,3EA8WP6UJ20,Consumer,Stockton,California,United States,Furniture,Home Decor,Bold Geometric Area Rug,2,0,$6.22,1.65
549,10/28/2024,2/23/2024,Standard,Female,90.48.92.224,9PG8UM5VM21,Consumer,Perth,Western Australia,Australia,Furniture,Pet Supplies,Eclectic Moroccan Pouf,5,0.1,$473.60,158.1
550,8/16/2024,6/18/2024,Standard,Genderqueer,154.200.213.228,9DC0TD0KD26,Consumer,Brisbane,Queensland,Australia,Office Supplies,Pet Supplies,Chic Rose Gold Earrings,3,0.7,$19.08,158
551,10/16/2024,5/22/2024,Express,Agender,190.45.27.20,7RJ7Q16AV36,Home Office,Vichy,Auvergne,France,Technology,Pet Supplies,Luxury Leather Wallet,3,0.07,$14.09,157.98
552,1/11/2025,7/2/2024,Standard,Male,141.10.5.40,1WG8CR5XV31,Home Office,Dortmund,North Rhine-Westphalia,Germany,Office Supplies,Sports Equipment,Edgy Skull Print Throw Blanket,3,0,$509.04,157.74
553,5/26/2024,4/8/2024,Standard,Female,96.16.110.145,6KH5RU8EM39,Consumer,Munich,Bavaria,Germany,Furniture,Home Decor,Charming Floral Tea Cup Set,7,0,$711.48,157.69
554,10/19/2024,1/21/2025,Standard,Female,34.162.36.225,9T55MA7FU85,Consumer,Kure,Hiroshima,Japan,Office Supplies,Toys,Dainty Rose Gold Hoop Earrings,7,0,$292.11,157.58
555,10/3/2024,7/8/2024,Standard,Female,254.64.75.154,3TG3RD5HA24,Corporate,Houston,Texas,United States,Office Supplies,Pet Supplies,Artistic Ceramic Sculpture,5,0,-$9.81,1.42
556,9/4/2024,9/24/2024,Standard,Male,81.69.111.210,8N65XU2FN10,Home Office,Derby,England,United Kingdom,Furniture,Home Decor,Timeless Pearl Drop Earrings,8,0,$360.48,157.47
557,12/27/2024,10/2/2024,Express,Male,115.200.114.228,6HC4JN2XQ94,Corporate,Nairobi,Nairobi,Kenya,Furniture,Outdoor Gear,Minimalist Wooden Desk Organizer,1,0.2,$169.68,157.47
558,3/6/2024,1/6/2025,Standard,Female,43.83.72.252,2P36UW1FR11,Corporate,Quito,Pichincha,Ecuador,Office Supplies,Beauty Products,Whimsical Fairy Lights,4,0,$131.48,157.461
559,1/17/2025,8/17/2024,Economy,Female,33.213.190.184,7QW3FM7MX59,Home Office,Arnhem,Gelderland,Netherlands,Furniture,Home Decor,Vintage-Inspired Record Player,8,0.47,-$626.52,157.46
560,3/22/2024,10/22/2024,Economy,Female,86.93.229.175,6T10UN7AT67,Corporate,Brasília,Federal District,Brazil,Furniture,Pet Supplies,Chic Rose Gold Earrings,5,0.2,$444.30,157.406
561,2/24/2024,4/15/2024,Express,Bigender,122.149.9.121,4MC2MC9PF33,Home Office,Makhachkala,Dagestan,Russia,Furniture,Toys,Eco-Friendly Bamboo Cutting Board,12,0,$273.24,157.36
562,6/1/2024,8/19/2024,Economy,Female,26.245.245.162,8PV0DA8DH42,Home Office,Paris,Ile-de-France,France,Office Supplies,Clothing,Sophisticated Silk Scarf,7,0.2,$596.05,157.34
563,6/10/2024,11/5/2024,Next-day,Female,35.108.197.237,9K87XN5MT82,Corporate,Philadelphia,Pennsylvania,United States,Furniture,Clothing,Glamorous Mirrored Tray,3,0.1,-$192.05,28.73
564,12/16/2024,11/11/2024,Next-day,Female,176.130.7.111,9GF5AW6GF10,Corporate,Dhaka,Dhaka,Bangladesh,Office Supplies,Pet Supplies,Boho Macrame Wall Tapestry,2,0,$140.22,157.14
565,1/17/2025,8/1/2024,Economy,Male,16.57.7.234,4FY9PM7WT89,Home Office,Cairns,Queensland,Australia,Technology,Toys,Modern Marble Coaster Set,7,0,-$409.63,156.97
566,10/19/2024,8/22/2024,Next-day,Male,118.48.227.17,8VQ4NU7DP52,Home Office,Leeds,England,United Kingdom,Technology,Toys,Charming Floral Tea Towel,7,0,$34.23,156.84
567,12/8/2024,11/1/2024,Standard,Male,24.79.132.192,4W46GQ0CW13,Consumer,Tlalpan,Distrito Federal,Mexico,Furniture,Pet Supplies,Industrial Steampunk Desk Lamp,8,0.1,$44.03,156.804
568,9/17/2024,5/10/2024,Express,Male,110.246.165.143,9A11R81VM53,Home Office,Philadelphia,Pennsylvania,United States,Furniture,Electronics,Industrial Steampunk Desk Lamp,6,0,-$50.39,28.56
569,12/22/2024,10/22/2024,Standard,Female,75.134.79.207,7E48Q96UV37,Home Office,Aprilia,Lazio,Italy,Technology,Sports Equipment,Dainty Silver Charm Bracelet,2,0,$33.66,156.78
570,7/23/2024,8/22/2024,Next-day,Male,137.37.93.59,8M30C67WV00,Home Office,Rome,Lazio,Italy,Furniture,Clothing,Timeless Pearl Necklace,3,0.1,$219.42,156.77
571,1/29/2025,9/2/2024,Standard,Female,19.241.134.225,3KM0GF6FY20,Consumer,Waitakere,Auckland,New Zealand,Furniture,Clothing,Art Deco Velvet Armchair,6,0,$34.92,156.66
572,11/14/2024,11/22/2024,Standard,Male,91.109.214.152,5F20VC4VJ80,Corporate,Austin,Texas,United States,Office Supplies,Kitchen Appliances,Bohemian Beaded Bracelet,1,0.2,-$2.57,19.89
573,1/29/2025,10/25/2024,Next-day,Male,212.209.179.246,8N69YK9MQ39,Corporate,Houston,Texas,United States,Office Supplies,Electronics,Retro Vinyl Record Storage,6,0.1,$20.24,13.03
574,6/2/2024,11/26/2024,Express,Bigender,152.131.174.93,9M24J72EJ90,Corporate,Devonport,Tasmania,Australia,Technology,Home Decor,Classic Leather Passport Cover,14,0,-$56.32,156.62
575,7/29/2024,6/8/2024,Standard,Male,212.226.124.207,6Y85ER4DE56,Home Office,Dhaka,Dhaka,Bangladesh,Technology,Toys,Chic Linen Table Runner,3,0.17,$311.49,156.61
576,6/30/2024,4/22/2024,Express,Female,63.100.236.88,7DR9DK8KM94,Consumer,Milpa Alta,Distrito Federal,Mexico,Furniture,Books,Modern Marble Coaster Set,6,0,$50.76,156.514
577,3/24/2024,11/18/2024,Economy,Male,133.224.253.217,5U92D17QW80,Home Office,Lawrence,Massachusetts,United States,Technology,Clothing,Retro Vinyl Record Storage,2,0,$3.72,2.61
578,6/23/2024,10/31/2024,Economy,Non-binary,24.214.239.208,1FF2JX1EG64,Home Office,Los Angeles,California,United States,Office Supplies,Books,Modern Marble Coaster Set,3,0.5,$86.39,55.48
579,3/25/2024,12/2/2024,Next-day,Male,86.47.154.167,9RJ6FJ9DX24,Corporate,Paris,Ile-de-France,France,Technology,Electronics,Eco-Friendly Reusable Straw Set,5,0,$252.80,156.35
580,12/16/2024,10/19/2024,Next-day,Non-binary,32.62.1.69,7G15YP4QJ18,Corporate,Hanoi,Th? Dô Hà N?i,Vietnam,Furniture,Sports Equipment,Vintage Camera Lens Necklace,3,0.202,-$329.81,156.02
581,1/5/2025,1/12/2025,Express,Female,136.168.73.119,3D46FT5PP41,Consumer,Allahabad,Uttar Pradesh,India,Office Supplies,Pet Supplies,Boho Macrame Wall Hanging,9,0,$194.94,155.98
582,2/21/2024,3/28/2024,Next-day,Male,220.137.140.6,8AT8HV8HY11,Consumer,Genk,Limburg,Belgium,Technology,Kitchen Appliances,Artistic Hand-Painted Plate,5,0,$107.85,155.94
583,5/28/2024,12/17/2024,Express,Genderqueer,8.184.16.22,1HF2P31DJ46,Consumer,Castanhal,Pará,Brazil,Technology,Books,Rustic Wooden Picture Frame,7,0.17,$768.88,155.854
584,6/15/2024,4/29/2024,Economy,Male,31.27.104.186,5DC2M29EC06,Corporate,Surabaya,Jawa Timur,Indonesia,Office Supplies,Books,Coastal Seashell Decor,4,0,$570.83,155.81
585,12/13/2024,1/30/2025,Economy,Female,165.246.207.2,4P55JX3AU95,Home Office,Los Angeles,California,United States,Furniture,Toys,Artistic Abstract Painting,11,0,$92.51,27.31
586,5/17/2024,9/15/2024,Next-day,Female,206.176.156.228,4X72HQ6TN75,Home Office,Brisbane,Queensland,Australia,Furniture,Home Decor,Art Deco Glass Decanter,4,0,-$25.15,155.7
587,11/28/2024,12/31/2024,Standard,Male,207.95.46.168,5YK7K84MW73,Home Office,Villeurbanne,Auvergne-Rhône-Alpes,France,Furniture,Beauty Products,Sustainable Bamboo Utensil Set,7,0,$190.58,155.69
588,5/15/2024,6/29/2024,Economy,Non-binary,94.20.40.82,2GV2E73QC09,Consumer,Cleveland,Ohio,United States,Furniture,Sports Equipment,Classic Leather Passport Cover,4,0.2,-$64.94,11.05
589,11/16/2024,8/5/2024,Standard,Female,145.146.107.34,6W57K15FT00,Corporate,La Spezia,Liguria,Italy,Office Supplies,Books,Quirky Pop Art Print,7,0,$304.08,155.61
590,11/19/2024,1/19/2025,Economy,Genderfluid,225.54.35.189,5YV9NV8TD72,Home Office,Jiangyan,Jiangsu,China,Technology,Toys,Sophisticated Leather Laptop Sleeve,8,0,$541.44,155.51
591,9/16/2024,5/10/2024,Economy,Female,110.107.123.116,4YH7P33QD74,Consumer,Los Angeles,California,United States,Technology,Home Decor,Cozy Faux Fur Rug,3,0.1,$22.25,8.23
592,9/19/2024,8/31/2024,Standard,Genderqueer,92.216.52.76,5DT0GV8QC51,Consumer,Kumasi,Ashanti,Ghana,Office Supplies,Toys,Stylish Engraved Cuff Bracelet,6,0.2,$614.70,155.31
593,5/30/2024,9/11/2024,Next-day,Agender,72.112.191.168,9AN1RD2MA59,Home Office,Kinshasa,Kinshasa,Democratic Republic of the Congo,Furniture,Outdoor Gear,Vintage Typewriter Key Necklace,4,0,$278.64,155.28
594,4/3/2024,8/7/2024,Standard,Female,55.127.157.118,6EY6D46QT16,Corporate,Omaha,Nebraska,United States,Office Supplies,Toys,Glamorous Mirrored Tray,2,0,$7.68,5.31
595,11/26/2024,5/1/2024,Standard,Female,0.236.98.9,9A27EV0CG82,Corporate,Los Angeles,California,United States,Furniture,Toys,Unique Hand-Blown Glass Vase,2,0,$22.57,5.15
596,12/8/2024,12/1/2024,Economy,Female,37.19.49.29,7AQ0AR5QF64,Corporate,Grand Prairie,Texas,United States,Technology,Sports Equipment,Quirky Cat Print Tote Bag,3,0,$3.72,4.08
597,11/20/2024,7/19/2024,Express,Male,255.146.12.141,1Y00KC7QK21,Corporate,Tianjin,Tianjin,China,Office Supplies,Clothing,Funky Geometric Wall Art,7,0.2,$203.70,155.15
598,4/9/2024,11/25/2024,Express,Male,177.38.103.116,1FQ2UP9CC62,Home Office,Jakarta,Jakarta,Indonesia,Technology,Home Decor,Playful Cactus Print Pillow,4,0,$628.04,155.13
599,12/20/2024,7/22/2024,Standard,Female,196.210.158.38,9EQ0UD9HC42,Corporate,Littlehampton,England,United Kingdom,Furniture,Beauty Products,Dainty Silver Charm Bracelet,5,0.17,$170.25,154.94
600,11/11/2024,10/17/2024,Next-day,Male,239.33.105.95,8DE9EP8YC57,Home Office,Cleveland,Ohio,United States,Office Supplies,Toys,Bold Geometric Area Rug,3,0,$5.03,2.51
601,8/31/2024,7/26/2024,Economy,Male,163.254.156.225,9NG5EQ3PF18,Home Office,Genk,Limburg,Belgium,Furniture,Pet Supplies,Eco-Friendly Reusable Straw Set,7,0.2,$843.99,154.61
602,3/29/2024,9/25/2024,Next-day,Male,78.130.233.244,5CM0DF5XE97,Corporate,Padang,Sumatera Barat,Indonesia,Office Supplies,Pet Supplies,Bold Geometric Area Rug,6,0.1,$938.80,154.56
603,11/15/2024,3/25/2024,Economy,Male,220.135.239.39,9G87QY8HP90,Consumer,Yunyang,Henan,China,Technology,Pet Supplies,Art Deco Glass Decanter,7,0.5,$105.21,154.4
604,8/11/2024,10/10/2024,Next-day,Female,229.159.214.25,2YW7UP7WM18,Corporate,Bogotá,Bogota,Colombia,Furniture,Electronics,Sophisticated Silk Scarf,6,0,$246.12,154.311
605,7/30/2024,10/10/2024,Standard,Female,253.231.183.217,9XT9UU7XH03,Home Office,Caloundra,Queensland,Australia,Office Supplies,Electronics,Trendy Terrarium Kit,5,0,$226.85,154.25
606,3/27/2024,9/2/2024,Standard,Agender,126.9.215.141,5YG5T73MW04,Home Office,Agra,Uttar Pradesh,India,Office Supplies,Books,Playful Animal Print Rug,7,0,$260.82,154.18
607,4/24/2024,4/13/2024,Economy,Female,160.32.228.107,4W06WJ6WA40,Consumer,Fatehpur,Rajasthan,India,Technology,Books,Dainty Gold Pendant Necklace,13,0.2,$66.30,154.11
608,3/19/2024,11/20/2024,Standard,Male,222.130.221.113,5UJ1MX6FW51,Home Office,Changshu,Jiangsu,China,Technology,Pet Supplies,Playful Emoji Pillow,3,0,-$311.60,154.1
609,12/30/2024,10/16/2024,Standard,Female,122.156.1.34,4YV2CW1AY15,Corporate,Quevedo,Los Rios,Ecuador,Office Supplies,Outdoor Gear,Stylish Faux Fur Throw,6,0.47,$36.93,154.074
610,8/27/2024,12/17/2024,Express,Female,244.12.3.173,9HD7XF5EC60,Consumer,Manila,National Capital,Philippines,Technology,Sports Equipment,Rustic Wooden Picture Frame,4,0,$411.33,154.04
611,11/2/2024,2/29/2024,Next-day,Male,12.36.111.24,3TA1D10WT09,Corporate,Anshan,Liaoning,China,Office Supplies,Clothing,Timeless Diamond Stud Earrings,3,0,$117.36,154
612,7/23/2024,11/19/2024,Express,Male,67.173.246.226,9FP3Y49DF10,Consumer,Changzhou,Jiangsu,China,Furniture,Books,Coastal Nautical Rope Mirror,5,0,$132.30,153.99
613,9/5/2024,3/21/2024,Next-day,Male,57.132.49.70,2KM6EG3FV60,Home Office,Poltava,Poltava,Ukraine,Technology,Kitchen Appliances,Chic Velvet Throw Pillow,4,0.35,$761.76,153.87
614,2/16/2025,4/9/2024,Standard,Male,37.55.8.195,7WF5KJ9VJ11,Home Office,Madurai,Tamil Nadu,India,Furniture,Toys,Charming Vintage Tea Set,7,0,$199.92,153.76
615,6/6/2024,11/15/2024,Standard,Male,15.177.56.155,5H78YR9GG47,Home Office,Sakaka,Al Jawf,Saudi Arabia,Furniture,Books,Timeless Pearl Necklace,4,0.1,$179.88,153.59
616,3/8/2024,6/6/2024,Economy,Female,21.90.111.96,3U55FK7JH97,Corporate,Los Angeles,California,United States,Furniture,Beauty Products,Timeless Diamond Stud Earrings,2,0.6,$5.32,1.77
617,2/10/2025,4/16/2024,Standard,Male,39.77.159.2,8D48TQ7UC30,Corporate,Beijing,Beijing,China,Furniture,Sports Equipment,Bold Graphic Print Poster,3,0.15,$214.29,153.48
618,12/6/2024,10/10/2024,Next-day,Female,220.123.158.70,1T15CK1FC94,Corporate,Grand Prairie,Texas,United States,Technology,Pet Supplies,Bold Striped Beach Towel,3,0.35,$6.26,1.54
619,10/23/2024,11/1/2024,Express,Male,43.234.141.131,8CQ2C41VT24,Consumer,Leeds,England,United Kingdom,Technology,Toys,Sophisticated Leather Laptop Sleeve,5,0.2,$217.20,153.37
620,10/5/2024,11/29/2024,Next-day,Male,165.101.129.161,1TH8RM7ME32,Home Office,Saint-Dizier,Alsace-Champagne-Ardenne-Lorraine,France,Technology,Beauty Products,Charming Vintage Tea Set,2,0.002,$79.91,153.35
621,9/29/2024,2/8/2025,Standard,Genderqueer,241.124.124.222,8CM8H95VU42,Home Office,Dublin,Dublin,Ireland,Office Supplies,Sports Equipment,Cozy Cable Knit Blanket,7,0,-$197.51,153.3
622,12/5/2024,3/1/2024,Express,Male,246.116.56.194,3NG7KF1QE19,Home Office,Bandung,Jawa Barat,Indonesia,Technology,Books,Funky Retro Wall Clock,4,0,$73.46,153.25
623,3/23/2024,4/2/2024,Express,Female,147.232.50.234,3DW1UE0XJ60,Home Office,Cuttack,Odisha,India,Technology,Outdoor Gear,Chic Acrylic Magazine Holder,8,0.1,$328.80,153.16
624,1/10/2025,12/21/2024,Economy,Non-binary,25.147.151.146,9W58G34EV60,Corporate,Stourbridge,England,United Kingdom,Furniture,Home Decor,Cozy Faux Fur Rug,7,0.2,$10.29,153.11
625,9/24/2024,7/14/2024,Standard,Male,31.210.200.89,3PW7E70CD71,Consumer,Presidente Dutra,Maranhão,Brazil,Office Supplies,Beauty Products,Eclectic Patchwork Quilt,4,0.25,-$188.34,153.098
626,6/23/2024,12/21/2024,Next-day,Female,166.86.56.145,3MW8GA9VG92,Home Office,Chimaltenango,Chimaltenango,Guatemala,Technology,Electronics,Stylish Enamel Pin Set,4,0,$58.72,153.053
627,3/27/2024,1/11/2025,Express,Female,143.129.134.247,4H50W81UE48,Home Office,Los Angeles,California,United States,Furniture,Sports Equipment,Dainty Rose Gold Hoop Earrings,6,0,$3.16,1.44
628,11/12/2024,1/7/2025,Express,Bigender,1.156.85.133,4HN1W64MP61,Consumer,Bognor Regis,England,United Kingdom,Technology,Books,Art Deco Brass Candle Holder,7,0,$680.40,152.96
629,5/8/2024,4/4/2024,Express,Male,59.246.205.28,8V43GN5MW14,Home Office,Xuzhou,Jiangsu,China,Furniture,Pet Supplies,Sustainable Bamboo Utensil Set,9,0,$89.91,152.89
630,3/12/2024,11/1/2024,Express,Genderqueer,245.77.182.152,8W06E16DK23,Home Office,Jiangmen,Guangdong,China,Furniture,Home Decor,Charming Floral Tea Cup Set,3,0.2,$157.05,152.87
631,3/29/2024,7/7/2024,Standard,Female,219.250.8.67,2M30R00UP66,Home Office,Bognor Regis,England,United Kingdom,Office Supplies,Kitchen Appliances,Industrial Pipe Shelving Unit,6,0.47,$136.26,152.77
632,8/18/2024,5/12/2024,Next-day,Bigender,25.75.232.184,8C36AK7WJ27,Corporate,Ninghai,Zhejiang,China,Furniture,Books,Funky Geometric Wall Art,7,0.15,$43.47,152.6
633,2/2/2025,7/22/2024,Express,Female,70.69.160.100,7WH5K80CM74,Corporate,Bridgetown,Saint Michael,Barbados,Technology,Toys,Timeless Pearl Necklace,7,0,$387.29,152.531
634,12/16/2024,4/5/2024,Next-day,Genderqueer,225.216.99.48,4K61D53WC57,Consumer,Los Angeles,California,United States,Technology,Books,Art Deco Brass Candle Holder,6,0,$5.04,1.23
635,11/16/2024,5/19/2024,Express,Male,48.127.185.57,1WH1J93RT28,Home Office,Atlanta,Georgia,United States,Technology,Pet Supplies,Classic Monogrammed Stationery Set,2,0.35,$115.00,139.02
636,7/2/2024,4/10/2024,Next-day,Polygender,233.19.196.158,1DG0MV5DE80,Consumer,Lubumbashi,Katanga,Democratic Republic of the Congo,Office Supplies,Clothing,Whimsical Ceramic Mug,6,0.47,$227.88,152.36
637,11/22/2024,2/3/2025,Next-day,Female,138.88.46.5,7J05E50JA32,Home Office,Omaha,Nebraska,United States,Office Supplies,Home Decor,Glamorous Crystal Candle Holder,3,0.1,$50.99,45.16
638,5/21/2024,9/5/2024,Express,Female,122.45.34.63,6C04UM4EG48,Corporate,Beauvais,Nord-Pas-de-Calais-Picardie,France,Office Supplies,Pet Supplies,Artistic Hand-Painted Plate,5,0,$236.67,152.31
639,4/18/2024,5/12/2024,Standard,Male,143.125.228.110,5KN4YC5KJ99,Home Office,Omaha,Nebraska,United States,Furniture,Sports Equipment,Bold Graphic Print Poster,2,0,$11.08,14.94
640,4/20/2024,3/17/2024,Standard,Female,4.150.128.114,8KJ6GM9RR25,Home Office,South Shields,England,United Kingdom,Office Supplies,Clothing,Playful Animal Print Rug,3,0,$409.14,152.24
641,1/30/2025,5/9/2024,Next-day,Female,76.216.149.133,7N01YD2MN49,Home Office,New York City,New York,United States,Furniture,Beauty Products,Trendy Terrarium Kit,2,0,$29.25,10.69
642,6/20/2024,10/11/2024,Standard,Male,133.83.16.53,5QR0XM2XX97,Consumer,Lebanon,Tennessee,United States,Technology,Home Decor,Coastal Nautical Rope Mirror,6,0.1,$6.37,10.11
643,12/7/2024,12/19/2024,Standard,Male,27.105.228.100,5TN2AY0KF79,Home Office,Dakar,Dakar,Senegal,Office Supplies,Pet Supplies,Glamorous Mirrored Tray,8,0,$431.04,152.16
644,2/1/2025,7/19/2024,Economy,Male,214.31.116.60,5XK5TD8DA14,Consumer,Providence,Rhode Island,United States,Office Supplies,Outdoor Gear,Playful Animal Print Rug,2,0.1,$18.78,4.21
645,10/2/2024,6/19/2024,Economy,Female,163.225.180.107,9NY2YU8DT65,Consumer,Providence,Rhode Island,United States,Furniture,Beauty Products,Vintage Typewriter Key Necklace,5,0,$7.77,2.98
646,9/16/2024,10/1/2024,Express,Female,70.86.228.245,4P31MT5VM91,Home Office,Nuevo Laredo,Tamaulipas,Mexico,Technology,Beauty Products,Cozy Knit Throw Pillow,5,0.4,$488.60,151.918
647,4/26/2024,9/29/2024,Standard,Female,187.166.52.109,9U17QA1VR97,Consumer,Jabalpur,Madhya Pradesh,India,Technology,Pet Supplies,Eco-Friendly Reusable Straw Set,2,0.17,$144.42,151.9
648,4/29/2024,9/15/2024,Economy,Male,237.95.186.167,8JH6WN9DU13,Corporate,Montréal,Quebec,Canada,Technology,Home Decor,Funky Retro Wall Clock,4,0.002,$11.28,2.25
649,12/2/2024,9/7/2024,Next-day,Genderfluid,252.95.132.197,4JE5J64FK66,Home Office,Sydney,New South Wales,Australia,Office Supplies,Toys,Bold Graphic Print Poster,3,0,$417.28,151.88
650,2/5/2025,10/16/2024,Standard,Female,195.181.147.107,1WJ8NQ7EA37,Consumer,Kano,Kano,Nigeria,Office Supplies,Outdoor Gear,Whimsical Fairy Lights,4,0.07,-$886.46,151.84
651,11/27/2024,4/11/2024,Next-day,Female,184.66.89.0,9CE9RK1XQ43,Consumer,Bekasi,Jawa Barat,Indonesia,Technology,Home Decor,Industrial Metal Wall Clock,8,0.7,-$147.60,151.74
652,5/31/2024,8/24/2024,Standard,Male,244.109.242.45,3JH9DG9GX29,Home Office,Changzhou,Jiangsu,China,Technology,Books,Trendy Succulent Planter,3,0.2,$343.53,151.73
653,3/29/2024,9/1/2024,Standard,Male,202.202.96.233,6KY6A88CX95,Corporate,Dewas,Madhya Pradesh,India,Furniture,Outdoor Gear,Industrial Steampunk Desk Lamp,9,0,$183.33,151.37
654,12/13/2024,8/5/2024,Economy,Female,151.159.41.219,2TM6FW9RG38,Corporate,Hamburg,Hamburg,Germany,Technology,Electronics,Trendy Canvas Tote Bag,1,0,$139.98,151.11
655,7/22/2024,3/3/2024,Express,Female,191.20.173.119,3D90J33NM16,Consumer,Puertollano,Castile-La Mancha,Spain,Office Supplies,Outdoor Gear,Sleek Stainless Steel Water Bottle,11,0.1,$989.01,151.11
656,7/20/2024,10/7/2024,Standard,Male,4.151.25.178,9N14H09TV02,Corporate,Porirua,Wellington,New Zealand,Office Supplies,Kitchen Appliances,Dainty Silver Charm Bracelet,6,0,$246.96,150.94
657,10/31/2024,12/30/2024,Standard,Male,28.207.84.141,5E04FD6TT47,Consumer,Monterrey,Nuevo León,Mexico,Office Supplies,Toys,Vintage-Inspired Record Player,7,0,$339.44,150.882
658,11/15/2024,1/2/2025,Economy,Female,34.84.165.246,4CV7PF8NG22,Corporate,São Paulo,São Paulo,Brazil,Furniture,Toys,Minimalist Desk Organizer,5,0.7,$242.00,150.876
659,9/9/2024,4/12/2024,Economy,Female,246.73.20.48,5XR9TG0MT47,Corporate,Depok,Jawa Barat,Indonesia,Technology,Toys,Modern Hanging Plant Holder,4,0.2,-$363.29,150.83
660,2/9/2025,11/9/2024,Express,Genderqueer,215.83.32.127,2DW9FM8JT08,Home Office,Rancho Cucamonga,California,United States,Office Supplies,Home Decor,Classic Leather Passport Cover,3,0.1,$11.14,2.06
661,3/13/2024,12/10/2024,Next-day,Genderqueer,193.123.128.242,1W43NP5MQ73,Consumer,Bonn,North Rhine-Westphalia,Germany,Furniture,Beauty Products,Stylish Engraved Cuff Bracelet,3,0,$86.31,150.74
662,6/9/2024,3/28/2024,Economy,Male,171.182.49.128,2VC5PD6AX80,Home Office,Mesa,Arizona,United States,Office Supplies,Books,Modern Concrete Planter,2,0.3,$1.47,1.99
663,10/20/2024,7/30/2024,Next-day,Agender,18.163.39.74,6KU2GY9YR74,Home Office,Arles,Provence-Alpes-Côte d'Azur,France,Technology,Home Decor,Sophisticated Leather Laptop Sleeve,8,0.5,$71.09,150.65
664,1/6/2025,6/3/2024,Economy,Male,72.31.247.124,8K10VU9XG85,Corporate,Murcia,Murcia,Spain,Furniture,Sports Equipment,Bohemian Dreamcatcher Wall Decor,4,0.07,$108.60,150.48
665,5/13/2024,10/24/2024,Express,Female,93.145.145.157,9Q56HH8CD14,Consumer,Kaifeng,Henan,China,Office Supplies,Pet Supplies,Eco-Friendly Beeswax Wrap Set,4,0,$215.76,150.47
